Palabra,IDF_Colima,IDF_Yucatán,IDF_Morelos,IDF_QR,IDF_Jalisco,IDF_Guerrero,IDF_Tamaulipas,IDF_Chiapas,IDF_BCS,IDF_Veracruz,IDF_NL,IDF_Guanajuato,IDF_Puebla,IDF_Tabasco,IDF_Mexico_City,IDF_Sonora,IDF_Mexico,IDF_Oaxaca,IDF_Coahuila,IDF_Michoacán,IDF_Sinaloa,IDF_Querétaro,IDF_Durango,IDF_Zacatecas,IDF_Chihuahua,IDF_Hidalgo,IDF_BC,IDF_Campeche,IDF_Tlaxcala,IDF_SLP,IDF_Aguascalientes,IDF_Nayarit
mexicana,7.125776884715576,7.239170621250444,6.818310517251543,7.1152296544419125,7.45329730159749,7.211670454434849,7.652455476026146,6.736448220303029,6.912714406487392,7.4502070910037475,7.330032799837609,7.145509401230078,6.998898964428115,7.0724913857503555,7.03542754944026,7.1463570667318725,7.140357526983476,7.102800417962792,7.707306781054507,7.288124058636727,7.863324349527626,7.181309813020677,6.904327770406607,6.470568545600944,7.238535751399418,6.648013469472409,7.08436340953887,6.8858394461860115,6.529429087511423,7.234753804115149,6.91358746153123,7.5998704992128365
siguiente,7.348920436029786,7.239170621250444,7.613240392121431,7.4368132785693755,7.144037628501162,7.2806633259218,7.652455476026146,7.915103216644676,7.0950359632813464,7.388075309896741,7.276492032909579,7.0973072994122,7.393064517282346,6.941463123343952,7.284813336814761,7.1860973953813865,7.2815839558298,7.07613217088063,7.620295404064878,6.906756502107624,7.575642277075845,6.8998973535824915,6.246271909657932,7.346037282954844,7.383717761243916,7.174106565369188,7.318764115377714,7.2223116828072245,7.079475424430695,7.116970768458766,7.488951606434792,6.906723318652891
sabe,5.578214375999563,6.04524815277801,5.975631602720634,5.932735881793101,5.890571177739709,5.978138847867369,6.080555482911111,6.12334374741662,5.947633510443805,6.0078232632328135,5.966495425840335,6.063495003971006,6.094803505647778,5.9738790970822455,5.940324915916453,5.8991755080747,5.899511979589757,6.004188129294682,6.234001042944987,5.892940750099591,5.947627979068809,5.917889550051321,5.8649043531288285,6.247424994286734,5.974256340842491,6.11471498985436,5.85097672000664,5.94137783734516,6.073953558828598,5.92642098446497,5.836028582060953,6.095793102436563
todavía,6.863412620248085,6.989709761618861,6.902393634462085,6.701465743519053,6.628297989932742,6.700844830668858,6.757442142599277,6.816490927976566,6.689570855173183,6.76996331527971,6.566893247457629,6.711644818600216,6.67769419993769,6.565673783381904,6.59456051428118,6.46628196773928,6.773008051797824,6.8850769341179205,6.608694492386398,6.85912845311837,6.426257663034312,6.72705454074308,6.4214759986830225,6.519358709770376,6.505648242189959,6.998215898905523,6.361802343772631,6.985922904742994,6.791793351978915,6.619568165024916,6.390339317766682,6.634789603169249
viernes,6.720311776607412,6.239764982665783,6.133260546924218,6.422082473881968,6.313057973417304,6.485733451051913,6.327197005492625,6.24504068239414,6.262126840346243,6.238571413932243,6.139145235060329,6.30884993904793,5.885248798395464,6.172330035806084,6.226835734155863,6.087485106713277,6.254777480025256,6.570583604215483,6.403900079740384,6.5598855582655125,6.541568509545306,6.3871867151207296,6.320379881811654,6.2962151584561665,6.467427029369761,6.212695398214564,6.347413606320532,5.998536251185109,5.836281906951478,6.1614593234313295,6.508122353423066,6.543817824963523
chica,7.030466704911251,7.043055742324154,7.361925963840525,7.206796847967404,7.333279628139691,6.828678202178743,4.567411840897083,7.161331414268295,7.046245799111915,7.115568035464196,7.424343479308851,7.479515545356097,7.276530701026394,7.617218561192027,7.452217806905478,7.80128303447162,7.205872134094103,7.578224114677866,7.965135890356607,7.675889589645491,7.709173669700367,7.286670328678503,7.706674242931545,7.643288806422776,7.265934725587533,7.29670888746152,7.527855913236273,7.532466611111063,7.841615476477592,7.457897355429359,7.606734642091175,7.040254711277414
ánimo,7.030466704911251,7.695929023746159,7.281883256166989,7.5460125705343675,7.559403807592038,7.617135562543013,7.552372017469164,7.355487428709252,6.37719617013103,7.1340870832314325,7.248452812845186,7.550974509338242,7.3069899085111025,7.400995452722391,7.800144922501457,7.083443241321303,7.528893572991192,7.1583702691176025,7.301841672946344,7.62459629525794,7.0340449946431,7.734695051205463,6.688104661936971,7.467398139959111,7.294105602554229,7.487764124224229,7.6254943828001895,7.532466611111063,7.48494053253886,7.312715345584861,7.160447539462756,7.376726947898627
caso,6.383839539986199,6.435675383521633,6.077910451841053,6.513649667407458,6.246643530518297,6.485733451051913,6.414844312551381,6.343886517030773,6.832671698813856,6.338855776558208,6.331240846451711,6.303516593072567,6.321019255998958,6.321075297066434,6.1868435152423125,6.0740620863811365,6.383434311026294,6.586583945561925,6.480861120876513,6.46144548545226,6.456410701204999,6.160659065822279,6.3596005949649355,6.286264827602999,6.285105472575806,6.461911189838548,6.09055899766401,6.496374679424288,6.843086646366465,6.369756366628545,6.284978802108856,6.634789603169249
ejercicio,7.482451828654308,7.05684906445649,7.11680350580754,7.565430656391468,7.55196882910452,7.393992011228804,7.888844254090377,6.698707892320182,7.318179514595556,7.530249798677284,7.701096481228441,7.514606865167368,7.227740536856962,7.346928231452115,7.394679814393292,7.395817926363456,7.345373693705129,7.050156684477369,7.187431321768599,7.847739846572151,7.052394133311297,7.420201721303026,6.904327770406607,7.605548478439929,7.553616798039314,7.099998593215466,7.887858647267681,6.794867667980284,7.9957661563048505,7.627796392224757,7.288280910972641,7.1143626834311355
listo,7.030466704911251,6.748547704801973,7.074243891388744,6.752324160752544,6.939790711078242,6.949306189967358,6.972553522216222,6.736448220303029,7.257554892779122,7.019424174911293,6.832292415620274,7.121117948105919,6.740037330511826,7.223314275484939,6.988498117218277,6.584887710147127,7.083470152581425,7.187357805990855,6.791016049180352,6.7916871723228365,6.634658932611318,7.052476941177709,7.275891326839091,7.1401852287506955,7.042791174273322,7.3411606500323545,6.8347087326763285,7.157773161669653,6.8971538676367405,6.8805819903945356,6.022614537641365,7.5998704992128365
serie,7.482451828654308,7.002781843186214,7.307858742570249,7.454205021281244,7.129367438753368,7.5218253827386885,7.3780186303243855,7.22195603608473,7.893543659499119,6.939381467237757,6.9971383845642805,7.157931921228635,7.487251732342047,6.810127121282864,7.2087804362514545,6.548520065976252,7.558092727683455,7.53566450025907,7.134787588283177,7.186341364326785,6.5754700612209875,7.286670328678503,6.097236330497444,6.531937491977237,7.042791174273322,6.794616943664284,6.894606874257397,7.445455234121434,6.69648317217459,7.2600716120994395,7.3835910907769655,7.482087463556454
pandemia,7.348920436029786,7.05684906445649,6.725937197120529,7.078415681319196,7.2049701794963195,6.828678202178743,7.679123723108308,7.161331414268295,7.0950359632813464,7.242567726225503,7.271763891713634,7.145509401230078,7.006503563813334,7.223314275484939,6.904715442585019,7.379288624412245,6.974429779965198,6.706385145374545,7.332613331613096,7.036809630355822,7.457859241419461,7.085999633216352,7.563573399290871,7.346037282954844,7.448256282381487,7.3411606500323545,7.228613018383417,7.445455234121434,7.590301048196686,7.234753804115149,6.768405451686732,7.194405391104672
millones,6.863412620248085,7.595845565189176,6.157953159514589,6.466818367723359,6.565599395717178,6.642575922544882,6.883322388488279,6.482999319493491,6.7585637266601335,7.0707174692988435,6.975860986116995,6.503005953488888,6.563580893170269,6.680449297974332,6.3445351612674035,6.7279885537878,6.306388520536329,6.907055840836696,6.866523601688497,6.728508270701305,6.807271675278312,6.703524043332886,6.688104661936971,6.583897230907947,7.265934725587533,7.136366237386341,6.544123900566586,6.839319430551119,6.529429087511423,6.934649211664811,6.2684495001576455,6.460436216024472
haciendo,6.209486152841421,6.221527395116001,6.479536783642051,6.343964694618015,6.1509683205949335,6.408175216706038,6.327197005492625,6.343886517030773,6.198947938724711,6.234761885515574,6.162205442148027,6.192851025185048,6.1679680815051166,6.1562006538762,6.10423341206353,6.056440485031317,6.2037860420569615,6.331691695933134,6.234001042944987,6.225879414139493,6.004425577461943,6.037883508562775,6.081968858366656,6.2379462503321905,6.195493313886119,6.424869918158199,6.291843755165721,6.464625981109708,6.529429087511423,5.953819958653085,6.035517942477273,6.213576138092946
ojo,7.231137400373402,7.669953537342899,8.001005923130194,7.626055278207904,7.3946485745159825,7.147131933297278,7.652455476026146,7.050105779158071,7.046245799111915,7.307106247363074,7.320082468984441,7.133239308638263,7.427353590760978,7.052688758454176,7.185831503265909,7.752492870302188,7.4329295847294485,7.6226758772487,7.540252696391342,7.324491702807602,7.377816533745925,7.16888729302212,7.632566270777823,7.1401852287506955,7.265934725587533,7.598989759334454,7.397235730819209,7.532466611111063,7.079475424430695,7.2600716120994395,7.243829148401807,7.040254711277414
diputados,6.432629704155631,7.308163492737395,6.834571038123324,7.50827224255152,7.29818830832842,6.642575922544882,7.706522697296422,7.132343877395043,8.011326695155502,7.211796067558749,7.8325596207889046,7.06262174142431,7.053387149712185,7.155872994689406,6.977101982487407,7.3005077465591315,6.99109683245041,7.279731126121869,7.540252696391342,6.61299538357946,7.212736783386476,7.085999633216352,6.558051533688773,6.583897230907947,7.671399833695697,6.443219056826396,7.438908427219777,7.532466611111063,6.529429087511423,7.139443624310824,6.9453361598458105,7.1143626834311355
00,7.030466704911251,6.708542370188273,7.053624604186009,6.975467712066754,6.87374729876125,7.029348897640895,6.746746853482528,6.560557553839365,7.451710907220079,6.865273495084034,7.212249764181226,6.410059840979443,6.751802172091412,7.246844772895133,6.71998133938568,6.694371942988815,7.034021877167444,6.294877722810418,6.416322599738942,6.956766922682285,6.65935154520169,6.871988565465415,6.320379881811654,6.247424994286734,7.1858920179139965,5.7137042320955755,6.800419659197696,6.346842945453324,5.836281906951478,6.829288696006985,7.160447539462756,6.683579767338681
alguien,5.477118259128194,5.191477777885188,5.464805978954644,5.333941485081153,5.334376948943866,5.459576241599225,5.384679787697961,5.178303602256479,5.475647719994078,5.215242185684681,5.330581883854266,5.353749932002023,5.428075888121794,5.274087373803632,5.42478915666991,5.4148164574968725,5.3892506899245225,5.430514601869027,5.556602219353181,5.327023744087439,5.308036902977825,5.301844763373516,5.656503083551822,5.544799069772245,5.225436157856304,5.338452902583907,5.431122874446377,5.0250871054710045,5.212814647029522,5.250309991057593,5.551009627028655,4.969781839580339
hacerlo,7.030466704911251,7.273072172926126,7.307858742570249,6.953961506845791,7.114909355578138,7.116360274630524,7.1311585523928605,7.391855072880127,7.046245799111915,7.061983789330089,7.350235507155128,7.196153134048832,7.227740536856962,7.270942324474194,7.239607900046714,7.01282567410735,7.1354913373323035,7.312520948944861,7.397151852750668,7.09396804419577,7.457859241419461,7.16888729302212,6.975786734388752,7.723331514096312,7.630577839175442,7.659614381150889,7.300071982365561,7.291304554294176,7.590301048196686,6.953341344676964,7.4348843851645166,7.281416768094302
cambio,6.863412620248085,6.588583055109295,6.6827650252553195,6.599416489164883,6.640132447579745,6.5524248255505855,6.847390379262215,6.4681842337083495,6.912714406487392,6.63076618511951,6.677707613797919,6.522678719087592,6.6035862277839685,6.667026277642191,6.666663808182523,6.7279885537878,6.582834519721184,6.602844466433705,6.494284141208653,6.61299538357946,6.5305186733587215,6.600491817434651,6.379803302282455,6.667278839846999,6.722319278998551,6.212695398214564,6.579525827617502,6.496374679424288,6.954312281476689,6.554185405762064,6.550681967841862,6.7348730617262325
señora,6.863412620248085,7.002781843186214,6.802310175905102,7.042908992862286,6.851441541246952,7.00194992345278,6.883322388488279,6.576818074711145,7.1463292576688975,6.830182175272765,6.911322464979424,6.49653343898327,6.645258924184536,6.6150665387114795,6.555711479258919,6.711038995474027,6.720364318312402,6.78189269788269,6.866523601688497,6.302840455275621,6.737313086671402,6.6075093900932975,6.533953982109713,6.807040782222157,6.338594157526792,6.966467200590944,6.894606874257397,6.496374679424288,7.079475424430695,6.704125553052979,6.978125982668802,7.194405391104672
ay,5.994374773224475,6.738395333337955,7.256565448182698,6.349761812302342,6.4885360475575835,6.453984752737332,6.292829361988417,6.411025819868401,6.7585637266601335,6.498648220292134,6.499299956325101,6.335951868825721,6.529842753538419,6.369393874337242,6.5446207925647615,6.396412287778794,6.825012836788138,6.670667062772465,6.687475370239512,6.813666079041612,6.1510290516538175,6.475740112462175,6.608061954263435,6.840942333897838,6.214724675814007,6.582055501680611,6.606924801805616,6.56306605392296,7.079475424430695,6.196245439516745,6.46730035890281,6.906723318652891
vez,5.179866735660263,5.126939256747617,5.369495799150319,5.26088669891209,5.157446240784789,5.319563011372512,5.249786924475118,5.104195630102757,5.0734884000204135,5.238838006281363,5.191732901151419,5.2558243948317145,5.302449675004385,5.00562862627738,5.263635886314818,5.23441244683219,5.236431487628596,5.212460120062289,5.253171789933261,5.165007453454231,5.103841974793145,5.240771207767275,5.019350172346451,5.429114670772783,5.1423433992947665,5.211847278312345,5.123638174698415,5.295632895679798,5.276666119016055,5.1398080758993485,5.132299292170471,5.2604714330960745
hace,4.874485086109081,4.847354394528455,5.02386648265282,4.936225623219222,4.881658955985157,5.04071380391924,4.96927334150195,4.900794557517749,4.859659619980751,4.802941780970659,4.845959830798186,4.990307813668706,4.920404841104318,4.9253911955967045,4.900142271544331,4.839883439998134,4.95567742830198,4.948527227822171,4.972349127032373,4.768126089037457,4.846972788770898,4.867537530636067,4.919765466917015,4.963849139361832,4.790330468461846,5.02055705153563,4.929482160257458,5.0475599613230635,5.152796637303269,4.807741132746052,4.990251634514456,5.015872946780606
cierto,6.292867761780472,6.481484919552927,6.218057083584294,6.486620995019539,6.077121070643184,6.364372594047645,6.502549892970486,6.425012061843141,6.453182077108952,6.309747692400137,6.397868718807164,6.2876851278558865,6.2292117067458355,6.213829766712837,6.179798977624628,6.50655586687722,6.10033940258142,6.670667062772465,6.521683115396768,6.50945470463862,6.456410701204999,6.221002195729747,6.533953982109713,6.711730602417832,6.306158881773639,6.480959384809243,6.333228971328575,6.56306605392296,6.353538421047759,6.232285375999942,6.42807964574953,6.123963979403259
movimiento,7.636602508481567,8.625464982370335,7.613240392121431,7.808376835001858,7.522769674412258,7.840279113857223,8.399669877856368,7.643169501161034,8.299008767607283,7.663781191301807,8.053639187882263,7.87639690977287,7.537895465160802,7.806460560830556,7.803375943082903,7.879244575941332,7.809407155964361,7.53566450025907,8.313442584624823,7.5292861154536155,7.575642277075845,7.9524185350503345,7.013527062371599,7.1637157261608895,7.905014684877202,7.867253745929133,7.575483962225528,7.627776790915388,7.70808408385307,7.665536720207603,7.546110020274741,7.733401891837359
seguridad,6.537990219813457,6.989709761618861,6.077910451841053,6.660974382164317,6.5711395760927935,6.899295769392697,6.908015001078651,6.698707892320182,6.625032334035612,6.986634352088302,6.826231791008583,6.398294999399857,6.336523442534923,6.977181205946031,6.523701430341019,6.308378938293472,6.558005658067314,6.50902571121605,6.480861120876513,6.728508270701305,6.552741810143432,6.112297994128858,6.837636395907935,5.910952757665521,6.659798922017217,7.064907273404196,6.683885842941744,6.794867667980284,6.291018064066425,6.6469671392130305,6.48750306622033,7.040254711277414
cerca,7.030466704911251,6.951488548798663,7.307858742570249,7.042908992862286,7.139123613698733,6.7842264396079095,7.212504191846812,6.859050542395361,7.1463292576688975,6.796280623597084,7.139412440228959,6.996663773632513,7.045418980063007,7.134366789468443,6.960247650932425,7.035815192332049,7.016630134455575,7.187357805990855,7.332613331613096,7.0649805073225185,6.723890066339261,6.862856081902143,7.052747775524881,7.346037282954844,7.238535751399418,6.93569554192419,7.1781821647565245,7.291304554294176,7.222576268071369,6.99180762550476,7.2012695339830115,7.040254711277414
contigo,6.250308147361676,6.529494138739288,6.6969496602472764,6.752324160752544,6.576710621142249,6.322408394948614,6.617212801290626,6.256875140041143,6.723472406848864,6.313854474352791,6.675106832097861,6.55635193419418,6.583383520466449,6.172330035806084,6.610140186757924,5.902913830185307,6.484481741220763,6.619373768384915,7.134787588283177,6.577277300977381,6.67193032740855,6.61457655731639,6.510423484699519,6.969559711719932,6.572787545027587,6.257815833495033,6.870215421133238,6.496374679424288,6.291018064066425,6.457725139574502,6.852962839714795,6.421215502871191
abrazo,5.4580700641575,6.3847552930943765,5.361948593514936,6.244982861069165,5.927824769280724,5.707593057658575,6.19629143494577,6.133815047283916,5.760034896549007,5.547334453628416,5.916609771329466,5.402231501816282,5.265635701881668,6.042871968569197,5.814039703512646,5.3920882064193165,5.606905521527298,5.329223267817927,5.748493227163286,5.832836826029886,6.19719109341698,5.8463087462883365,4.77445537509988,5.748093749946479,6.053663118446901,5.92134359687382,6.460742291627534,6.292775724183048,5.212814647029522,5.650633699665339,5.90198654985275,6.3471075307174685
dinero,6.096157467534418,6.2155213710557895,5.603110650331824,6.050518917449485,5.971082818598861,5.850693901299248,6.253089033338903,5.69725935210572,6.120476323283216,5.995774924716638,6.238109499320296,6.101879246979321,6.135497696474332,6.2309242000721365,5.943343026859358,6.264415814872355,5.906589149963842,6.50902571121605,6.441640407723232,6.025208718677342,6.10690424674488,5.924981778360813,6.246271909657932,6.0493550805246405,6.053663118446901,6.257815833495033,5.918418000802173,6.169161768215872,6.420229795546431,6.152948633763421,5.984874209658518,6.152951516276511
cuándo,6.863412620248085,7.4833675817624865,7.390096840807221,7.066439490272481,7.363493406736187,7.617135562543013,7.31974972220041,7.0767740262402326,7.1463292576688975,7.152955567535816,7.760815715930064,7.085611259649009,7.317352695546649,7.0142224776263795,7.170246772249211,7.256055983988297,7.2815839558298,7.381513820431812,7.014159600494562,7.62459629525794,7.3524987257616345,6.909376097537035,7.632566270777823,7.18781327773995,7.265934725587533,7.21332727852247,7.762695504313674,7.532466611111063,7.014936903293124,7.704757433360885,7.546110020274741,7.733401891837359
nacional,6.250308147361676,6.606127364760204,6.093414638377018,6.709764546333749,6.587946694409175,6.453984752737332,6.684871449764441,6.425012061843141,6.401888782721401,6.625132367401254,6.92123990163677,6.2876851278558865,6.372312550386509,6.257126572466161,6.193938030648804,6.520349189009556,6.464430944175201,5.934594837495487,6.416322599738942,6.708305563383786,6.71064483958924,6.265019081146522,5.877174445720643,5.507757798091896,6.675066394148005,6.155536984374614,6.823147910275252,6.266800237779788,6.38632824387075,6.554185405762064,5.734932465189584,6.683579767338681
llevar,6.789304648094363,7.34453113690827,7.207775284013267,7.454205021281244,7.158926240994913,6.875198217813636,7.31974972220041,7.391855072880127,7.1463292576688975,7.106435551900923,7.173029051027944,7.183249729212925,7.0296706230948685,7.246844772895133,7.173689116440184,7.1463570667318725,7.097391491100033,6.8850769341179205,7.014159600494562,7.253032738825458,7.327806113171263,7.193888595227537,7.180581147034766,7.263799184717872,6.842120478811172,7.136366237386341,7.054949524332576,6.985922904742994,6.791793351978915,7.312715345584861,7.243829148401807,7.733401891837359
sino,6.383839539986199,6.689124284331172,6.627956788760325,6.718132796004265,6.733658505590569,6.806205346326685,7.301057589188257,6.165903361835416,6.871892411967137,6.63076618511951,6.941374810045826,6.760835062790987,6.598497158276497,6.495878021446361,6.662518724527355,7.083443241321303,6.568964671857033,6.602844466433705,6.828057320860702,6.85912845311837,7.149557881764944,6.680534525108188,6.775116038926601,6.858334076609708,6.999306062333583,6.480959384809243,6.932347202240244,6.56306605392296,6.8971538676367405,6.566924431539494,6.741737204604571,6.906723318652891
nunca,5.30122759266453,5.22649229573029,5.37329087011887,5.262845563397423,5.337607969525314,5.275329756395687,5.2787744613483705,5.326399773175032,5.25448632988386,5.310140927507477,5.2606415940112745,5.2391727612392724,5.312219466600189,5.18845664041313,5.332318801831268,5.267586220514188,5.274199767701562,5.3955983367627995,5.334517429387213,5.312060871410727,5.111789036485677,5.35474642159793,5.42743651393449,5.583265350600041,5.288772033028114,5.2281964163138746,5.348884776209404,5.17677169280307,5.393076470860467,5.171060619403453,5.368688070234701,5.168452534375823
caro,7.482451828654308,8.075418645451062,8.3804955448351,7.859670129389409,7.86212375740836,7.668428856930563,8.51745291351275,7.979641737782247,7.451710907220079,8.093343850989031,7.99362117815601,7.733296066132197,7.754566501969394,8.276464190076291,7.719606060017445,8.05617528410041,7.790538671659978,8.228811680819016,8.233399876951285,7.729956810915767,8.04564590632158,7.82566682941119,8.192182058713247,8.336435986982721,7.804931226320219,7.793145773775412,7.792548467463355,7.627776790915388,7.841615476477592,7.665536720207603,7.740266034715698,7.482087463556454
derecho,6.383839539986199,6.939066028800106,6.802310175905102,7.1152296544419125,6.919909340524413,6.605534650864533,7.601162181638596,6.4681842337083495,7.200396478939173,7.097385716381005,7.181612794719336,6.944838705767927,6.904967144593911,7.246844772895133,6.760210227608466,6.753964040191061,6.828577902952635,6.602844466433705,7.134787588283177,7.1545926660122054,7.0340449946431,6.998988256226722,6.4214759986830225,6.6109259032958665,6.87916175049152,7.174106565369188,6.683885842941744,6.598157373734231,7.079475424430695,6.780498531837553,6.595133730412695,6.8460986968364566
buen,5.334017415487521,5.398620987852957,4.984439562673362,5.433471080428187,5.347364144470678,5.44808186217349,5.247408802070151,5.44066786672397,5.100335650056602,5.172282559831653,5.270156413652614,5.313421886615051,5.180969777466675,5.512243717507027,5.454314966054405,5.217285482039389,5.147484001612099,5.258397215249315,5.142357423592971,5.312060871410727,5.598960469353778,5.377127823794065,5.2027193981728495,5.364051077425721,5.469556310503183,5.541853975168916,5.405733640441557,5.185429755546184,5.744474357698355,4.862176339301069,5.402589621910383,5.53617731450114
seguimos,6.483922998543181,6.976806356782953,7.01361926957231,7.127808436648773,6.801251796723097,7.24557200611053,7.264689945017383,7.191184377417977,6.912714406487392,7.061983789330089,7.168764652241487,6.703676648951038,6.983861087063574,7.2003247572602405,6.979938863822607,7.035815192332049,6.926033239103348,6.6532753200605965,6.866523601688497,7.09396804419577,7.0340449946431,7.206627621004967,6.688104661936971,6.494666097180005,7.211867504317257,6.876855041901257,7.054949524332576,7.291304554294176,6.321789722733179,7.031812960118459,6.9453361598458105,7.1143626834311355
real,6.432629704155631,6.939066028800106,7.184244786603073,6.769868470403454,6.616601950169551,6.923988381983068,7.301057589188257,6.627248928338037,6.689570855173183,7.036231293227674,6.805304270902627,6.73593751116926,6.831844879764948,6.750407886581242,6.857118034136266,6.82672339447349,6.655225016141441,6.952518214913454,6.847105515831396,7.09396804419577,6.67193032740855,6.593523148118558,6.634037440666695,6.758250618052725,6.917628031319317,5.954866288912464,6.767267451880795,6.752308053561489,7.148468295917647,6.3910337650758295,6.91358746153123,6.971261839790462
sabía,7.030466704911251,7.4214921780443985,7.578149072310161,7.263149784518535,7.566894479321196,7.393992011228804,7.301057589188257,7.132343877395043,7.1463292576688975,7.476182577407008,7.26705800067622,7.588714837321089,7.69204614498806,7.45815386656234,7.482277873711278,7.395817926363456,7.611337242202267,7.381513820431812,7.332613331613096,7.62459629525794,7.4304602672313464,7.009459556094018,7.093569770045136,7.765891128515108,7.042791174273322,7.541831345494505,7.460414632440741,6.8858394461860115,7.302618975744905,6.898281567493936,7.4348843851645166,7.376726947898627
hermana,7.125776884715576,7.5493255495542835,7.76739107194869,7.4368132785693755,7.6052133436233325,7.5218253827386885,7.246990367917982,7.643169501161034,7.382718035733127,7.019424174911293,7.463564192462131,7.62793555047437,7.550967546728154,7.134366789468443,7.749819838613941,6.936285596985016,7.54338658029376,7.346422500620542,7.084777167708515,7.0649805073225185,6.8366855604846055,7.612092729113131,7.632566270777823,7.1401852287506955,7.8537213904896515,7.436470829836679,7.281722843697365,6.794867667980284,7.841615476477592,7.312715345584861,7.488951606434792,6.8460986968364566
pie,7.231137400373402,8.198020967543396,7.76739107194869,7.759586670832427,7.686558983077284,7.00194992345278,7.706522697296422,6.24504068239414,8.144858087780024,7.663781191301807,8.023179980397554,7.569666642350395,7.821257876468066,7.9399919534550785,7.829606955231774,7.728962372891994,7.603555101760212,7.669195892883593,8.233399876951285,7.787115224755715,7.82250235500737,7.651313442266413,7.87372832759471,7.643288806422776,8.076864941803862,7.659614381150889,7.194711466707735,7.627776790915388,7.302618975744905,7.4896460537439395,7.671273163228746,7.376726947898627
noche,6.17026543968814,5.684540945311339,5.75805909645588,5.683125757290728,5.939572334630674,5.678393902966312,5.788783425207805,5.7248473086245495,5.516057258331955,5.677865707632794,5.788873728156803,5.699316898529118,5.32634399520382,5.8665205787617465,5.800846900028082,6.078516436730517,5.427219012371348,5.619968129800253,5.742103429064516,5.832836826029886,5.876592205952057,5.972349467183702,5.927818178539398,5.945558286842997,5.922199978886438,5.759374268928764,5.808417105587845,5.803227498864342,5.727082614986486,5.7703416637313065,5.924976068077449,5.653960350157523
mente,7.348920436029786,7.029450090268375,6.938111717064164,6.8432959389582715,7.231496933829748,6.851667720403442,6.908015001078651,6.859050542395361,6.955274020906188,6.886934991865214,7.271763891713634,7.06262174142431,7.154313068302145,6.959162700443352,7.2087804362514545,7.31577521868992,7.065204804604131,7.312520948944861,7.060679616129455,7.253032738825458,7.212736783386476,7.009459556094018,7.227101162669658,7.569180834269054,7.482157834057168,6.648013469472409,7.099401286903411,7.097148539853218,7.70808408385307,7.052432247321195,6.978125982668802,7.281416768094302
lados,7.348920436029786,7.778167121983131,8.05507314440047,7.736056173422232,7.7298557888306085,7.72249607820084,7.856054431267386,7.797320180988292,8.011326695155502,8.022726283775079,7.658536866809645,7.62793555047437,7.874367701782015,7.849020175249351,7.859963417712367,7.934814427096143,7.888656527618502,7.669195892883593,7.965135890356607,7.787115224755715,7.7832816418540895,7.82566682941119,7.4990348781533,8.128796622204476,7.671399833695697,8.0343078305923,7.85506882444469,7.532466611111063,6.529429087511423,7.704757433360885,7.488951606434792,7.733401891837359
pesar,6.943455327921622,7.644635729358608,7.390096840807221,7.526964375563673,7.494398977283042,7.668428856930563,7.652455476026146,7.468816114016256,7.451710907220079,7.648032834333667,7.784163079927055,7.689810954192458,7.20887205255258,7.270942324474194,7.562907608111388,7.519870575033435,7.565527706170973,7.2479824278072895,7.397151852750668,7.324491702807602,7.377816533745925,7.756673957924239,7.563573399290871,8.011013586548092,7.59135712602216,7.387680665667247,7.792548467463355,7.532466611111063,7.302618975744905,7.2860470985027,7.81437400686942,7.194405391104672
20,6.537990219813457,6.5799249923661804,6.538725655032382,6.434661256088828,6.546446963502422,6.62388378953273,6.545109507389282,6.627248928338037,6.7585637266601335,6.360178546027029,6.573910820116275,6.4400921280783185,6.6667651294055,6.518606272523917,6.469397371327173,6.421258286365325,6.649236974296818,6.382984990320685,6.298539564082558,6.357648691770616,6.31399036116323,6.421672891191899,6.904327770406607,6.519358709770376,6.824101973308493,6.0501764687167885,6.4932654833330945,6.1236993941391145,6.232177564043492,6.423823587898821,6.390339317766682,6.634789603169249
años,4.985710721219306,5.108956754197185,4.8793368121928875,5.011095500171706,4.956161483283077,5.033138010110782,5.091562919260224,4.818395025750682,4.931712937620809,4.95467334864146,4.911444031087257,4.906640122622139,4.990074989962232,5.02608969814872,4.951865380090597,4.85684405530518,5.035034311931079,5.009935855950815,4.929052321279048,4.861426794934651,4.912327969815026,4.935295071515025,4.891726246852622,4.856380030408246,4.914559468424055,4.800991321569304,4.991946708995901,5.0475599613230635,5.042593497169655,4.95492569824372,4.999426010790497,5.015872946780606
diario,7.482451828654308,7.441694885361918,7.76739107194869,7.489923103883323,7.351298133642369,7.393992011228804,7.679123723108308,7.643169501161034,7.788183143841292,7.617261175666913,7.8408584236036,7.196153134048832,7.60503476799843,7.9399919534550785,7.346401814127502,7.501178442021282,7.363501078297686,7.53566450025907,8.025760512173042,7.186341364326785,7.544870618409091,7.404453364334887,7.136129384463931,6.003545544493346,7.553616798039314,7.94729645360267,7.823320126130109,7.850920342229599,7.9957661563048505,7.879110820505663,7.160447539462756,7.281416768094302
