Palabra,IDF_Norte,IDF_Sur,Diferencia_IDF
gobernador,6.94817903632631,7.019151536417958,-0.07097250009164835
pena,6.598238328160083,6.66929221839579,-0.07105389023570652
deuda,8.467837050242016,8.53911615012411,-0.07127909988209424
películas,7.928403201783298,7.999870578374512,-0.07146737659121438
víctima,8.34599085794842,8.417568445594808,-0.071577587646388
cuánto,7.308152421544963,7.379987310117543,-0.07183488857257991
max,8.37470617485282,8.446572237924684,-0.07186606307186416
sitios,8.595084761869373,8.666957687041691,-0.07187292517231825
dos,5.398624498478348,5.471333377533683,-0.07270887905533474
selfie,8.798698685999485,8.871533614123955,-0.07283492812447001
real,6.761187233842489,6.834585175078186,-0.07339794123569732
ah,6.8881881067207145,6.961603889487932,-0.07341578276721794
podía,7.800739117697929,7.874216045715862,-0.07347692801793304
mismos,7.314131655107185,7.387694782591161,-0.07356312748397631
género,7.669315463909592,7.743167837809153,-0.07385237389956156
post,8.11264255674479,8.18651938540816,-0.07387682866336931
mija,8.821710040232565,8.895932469656401,-0.07422242942383583
próxima,7.513373657375411,7.587726580380043,-0.07435292300463203
amamos,8.227099209968843,8.301466214172068,-0.07436700420322495
acaban,8.115471318656818,8.190009818697257,-0.07453850004043971
medios,7.43639549142129,7.511201766498542,-0.07480627507725135
adquirir,8.65694914452934,8.732388981875092,-0.07543983734575122
temprano,7.219641141802039,7.295136502265983,-0.07549536046394412
políticos,7.505566093295461,7.581072999525863,-0.07550690623040168
sala,8.05416794549712,8.129886373143027,-0.07571842764590642
estrella,8.337630963149413,8.413388248186878,-0.07575728503746504
vuelo,7.637337005510177,7.7131368233001405,-0.0757998177899637
entiende,7.873635518019539,7.949448656088964,-0.07581313806942447
vs,7.099345982977013,7.175224705568702,-0.07587872259168904
espero,5.932421996226034,6.008404773507368,-0.07598277728133418
afuera,7.981954287554906,8.057988374089438,-0.07603408653453236
aquellos,7.981954287554906,8.057988374089438,-0.07603408653453236
mismo,5.578494548309796,5.654623068520805,-0.07612852021100913
emocionado,8.845811091141504,8.921958861378961,-0.07614777023745667
tarda,8.782112287483347,8.858520418262675,-0.07640813077932762
series,8.234650119644437,8.311143388189972,-0.07649326854553529
tigres,8.571790465812356,8.648617505781456,-0.07682703996909979
cara,6.463399771222547,6.540298787251103,-0.07689901602855631
laboratorio,8.69052790799882,8.767808181551704,-0.07728027355288347
mandan,8.329727469891942,8.407311226039223,-0.07758375614728052
regalos,8.053452224133148,8.131191006250072,-0.0777387821169242
orden,7.39313546947071,7.47099243723567,-0.07785696776495943
cualquiera,7.705038408714462,7.783118267382634,-0.07807985866817191
mames,7.365682845595423,7.443853973407168,-0.0781711278117454
responder,8.348780274505259,8.42695873791704,-0.07817846341178125
vea,7.896015285632082,7.974523129834826,-0.07850784420274426
com,8.319554245129126,8.39812004175169,-0.07856579662256458
energética,8.702804661848893,8.781445078349046,-0.07864041650015352
papá,6.703624726749425,6.782591184229982,-0.07896645748055775
and,7.840425571036593,7.920350153335568,-0.07992458229897537
esperaba,8.310870686062477,8.390887543036962,-0.0800168569744848
llego,7.523919352356471,7.60398996843652,-0.0800706160800484
comiendo,7.913763457138352,7.993864409873619,-0.08010095273526652
correcto,7.413466973704991,7.493951411481061,-0.08048443777606984
marca,7.6229729578252465,7.7042130577627175,-0.08124009993747094
resumen,8.827627269056066,8.908945665517681,-0.0813183964616151
próximos,8.750551929142437,8.831870325604052,-0.0813183964616151
beneficio,7.891925254768143,7.973299886871839,-0.08137463210369589
escuchar,6.764416985877079,6.847224920032285,-0.08280793415520549
pemex,8.283238760510498,8.36618488565239,-0.08294612514189126
cosa,6.505484838252822,6.5885017435087585,-0.08301690525593663
loco,7.492598831712127,7.575658897492056,-0.08306006577992875
amarillo,8.26947133617231,8.352577554145636,-0.08310621797332551
pruebas,7.540119853263751,7.623359178705613,-0.08323932544186174
baby,8.199138715308608,8.282413409558751,-0.083274694250143
abrazote,8.430162331621123,8.5134624697454,-0.08330013812427772
corriente,8.363088622744272,8.446572237924684,-0.08348361518041258
chingones,8.683786232830176,8.767808181551704,-0.0840219487215279
presente,7.285154797715978,7.369198554051944,-0.08404375633596572
buenosdias,8.584530870085755,8.668801060069873,-0.0842701899841174
celular,7.661282946716572,7.745934105414052,-0.08465115869748008
competencia,8.191645871305207,8.276297030002688,-0.08465115869748097
licenciado,8.440225179814238,8.524960023843983,-0.08473484402974485
entiendes,8.427052292014306,8.511946827982703,-0.08489453596839702
new,8.328362854000503,8.413388248186877,-0.08502539418637411
humor,8.005362652933382,8.090625361257565,-0.08526270832418348
gigante,8.404865369841525,8.490467361548237,-0.0856019917067119
béisbol,7.98841187709554,8.074661000991757,-0.08624912389621642
distinto,8.681559057655486,8.767808181551704,-0.0862491238962182
gusta,5.782095103365914,5.868740741041301,-0.08664563767538702
empleados,8.446557243032618,8.533426294417168,-0.08686905138455003
hace,4.876341740078781,4.96334519641972,-0.08700345634093853
nuevo,5.3146321305187305,5.401689244911014,-0.08705711439228381
america,8.374994650278298,8.462078909802981,-0.08708425952468346
completa,7.669107065444952,7.756437364824788,-0.08733029937983616
ver,4.767322978755277,4.854687106799647,-0.08736412804436977
estrellas,8.005362652933382,8.092948251029595,-0.08758559809621325
haces,7.0904903071821055,7.17817144140794,-0.08768113422583479
charla,8.808088978321718,8.895932469656401,-0.08784349133468261
bajo,7.070381471493449,7.158494790727418,-0.08811331923396892
llevan,7.766114056684052,7.854408238892262,-0.08829418220820973
entrando,8.653473921921957,8.741781789829144,-0.08830786790718648
plato,8.537718021429596,8.626237738168912,-0.08851971673931658
perdiendo,8.218326773863051,8.306959263354713,-0.08863248949166191
sobrina,8.692795485581517,8.781445078349046,-0.08864959276752948
esperamos,6.763983544122248,6.852640997368881,-0.08865745324663266
guardia,7.774391381917778,7.863066734360015,-0.08867535244223745
detalle,8.097358275966597,8.18651938540816,-0.0891611094415623
distancia,7.367026933438068,7.4566283895507395,-0.08960145611267123
respecto,7.988226031053814,8.077852406490186,-0.08962637543637175
idiota,8.36308862274427,8.453055310154511,-0.08996668741024116
2do,8.563364668623372,8.653532853634687,-0.09016818501131496
contacto,7.938766730806641,8.02898458175956,-0.09021785095291968
despierto,8.558129018689723,8.648617505781456,-0.09048848709173285
va,5.044175646534324,5.134769250188751,-0.09059360365442704
límites,8.590398279258508,8.681005421932673,-0.09060714267416436
último,6.495521526538354,6.586471765296291,-0.0909502387579364
tw,8.692795485581517,8.78377254181751,-0.09097705623599417
cine,7.8224031639465,7.913477057601323,-0.09107389365482277
economía,7.96428008984742,8.055505189371623,-0.09122509952420277
adelante,7.186408811436507,7.277669104259939,-0.09126029282343229
samuel,8.676123759291047,8.767808181551704,-0.09168442226065743
rival,8.398684271033671,8.490467361548237,-0.09178309051456601
montaje,8.516467306690053,8.608250397204621,-0.09178309051456779
serio,7.523089299544513,7.614919909377516,-0.09183060983300262
compras,8.251287514086874,8.343187261823404,-0.0918997477365302
tan,5.034694946987773,5.126675752766726,-0.09198080577895329
precioso,8.55639591470148,8.648617505781456,-0.0922215910799764
ochoa,8.617020536517915,8.709391358046107,-0.09237082152819198
extraña,8.350787103765787,8.443222125973518,-0.09243502220773081
valle,7.632946851113595,7.725383858451874,-0.09243700733827875
barcelona,8.504143517813459,8.597233945839037,-0.09309042802557776
locales,8.068296977670332,8.161623882583822,-0.09332690491348927
preparando,8.560021527868308,8.653532853634687,-0.09351132576637866
verdaderamente,8.114069091235994,8.208032225787349,-0.09396313455135541
servidores,8.535035609452022,8.62913777154997,-0.09410216209794875
voz,7.173915757041048,7.268455599708137,-0.09453984266708915
abra,8.572214457173072,8.666957687041691,-0.0947432298686195
importar,8.329727469891942,8.424624676112908,-0.0948972062209652
nombre,6.426059968186411,6.521575363428752,-0.09551539524234176
cree,7.477644697026374,7.573566711680745,-0.09592201465437089
probablemente,8.322993234119437,8.419891335366838,-0.09689810124740106
martes,7.044511270591808,7.141807853270456,-0.09729658267864849
capítulo,8.054057734441948,8.151399213522216,-0.09734147908026891
pueden,6.29334184465769,6.391192539659215,-0.09785069500152499
mijo,8.723249862125012,8.821108366868948,-0.09785850474393598
sabes,6.3322194444547515,6.430185059115072,-0.09796561466032028
recomendación,8.555527077755878,8.653532853634687,-0.09800577587880888
perdón,7.315643373495649,7.413709018260117,-0.09806564476446766
peor,6.315096669318531,6.413266614887367,-0.09816994556883607
corriendo,8.340741405625707,8.439081285973998,-0.09833988034829133
importante,6.449800143365099,6.548398050599616,-0.09859790723451667
prefiero,7.926368607470625,8.025039762543893,-0.09867115507326751
evitar,7.730464762055873,7.829705581507688,-0.09924081945181484
bocas,8.45814827015549,8.557972933953575,-0.09982466379808486
aprovechando,8.72063422349922,8.821108366868948,-0.10047414336972871
festejo,8.43285775593856,8.533426294417168,-0.10056853847860836
leyes,7.992366871053332,8.092948251029597,-0.1005813799762647
original,8.393876985203706,8.494466825954197,-0.10058984075049082
universidad,7.535832322705592,7.6364327497567075,-0.10060042705111538
leerlo,8.821077323740901,8.921958861378961,-0.10088153763805963
representa,7.880856187287068,7.981958382339592,-0.10110219505252349
tierras,8.408355803130625,8.509691817408797,-0.1013360142781714
colaboración,8.060174113998015,8.16162388258382,-0.10144976858580534
quedó,7.082436808473794,7.1842586821613,-0.10182187368750562
jodidos,8.472203890226393,8.574236322010053,-0.10203243178366073
hablar,6.629716691862764,6.731814236526557,-0.10209754466379373
partidos,7.439885924710389,7.542377119168816,-0.10249119445842769
enserio,8.793130833312592,8.895932469656401,-0.10280163634380912
soluciones,8.793130833312592,8.895932469656401,-0.10280163634380912
ee,8.793130833312592,8.895932469656401,-0.10280163634380912
aprendizaje,8.406764710213071,8.509691817408797,-0.1029271071957254
dormir,6.512068096442917,6.615094822766575,-0.10302672632365795
lógica,8.818777480506366,8.921958861378961,-0.10318138087259499
respeto,6.698776717078652,6.802014153604642,-0.1032374365259896
propósito,8.060848195791602,8.164139617795618,-0.1032914220040162
temas,7.5466924336822965,7.650040081263459,-0.10334764758116233
saldrá,8.309919663068342,8.413388248186877,-0.1034685851185344
novela,8.45446499142663,8.557972933953575,-0.10350794252694584
snte,8.717573766345776,8.821108366868948,-0.10353460052317232
leche,7.286639581165772,7.390233268602086,-0.10359368743631414
fechas,7.956953787607827,8.060754641694336,-0.10380085408650874
sal,8.34599085794842,8.449956361746024,-0.10396550379760328
órdenes,8.374266628627064,8.47834229785946,-0.10407566923239564
así,4.372243627960304,4.476360072300278,-0.10411644433997402
etapa,7.988226031053814,8.092948251029595,-0.10472221997578135
mereces,8.234650119644437,8.339503983094543,-0.10485386345010639
rolas,8.716055493398962,8.821108366868948,-0.10505287346998671
clásico,7.993437045022292,8.098530870130004,-0.10509382510771204
deje,7.548138567548496,7.653530514552557,-0.10539194700406096
amanecí,8.609268443249931,8.714679382036785,-0.10541093878685359
ma,8.059962298915877,8.165373237702731,-0.10541093878685359
propuesta,7.829125053811365,7.9345366914751665,-0.1054116376638019
piensas,8.189322981533175,8.294993518886368,-0.10567053735319298
pudieron,8.353481809899106,8.45926657015379,-0.10578476025468397
hecha,8.299600931931408,8.40544589753785,-0.10584496560644219
netflix,7.861521616707491,7.967650034100582,-0.10612841739309076
paquete,8.2747994911824,8.381118987618093,-0.1063194964356935
quedarse,8.527816707781506,8.634276788927181,-0.10646008114567529
claudia,8.507013707365275,8.613497333895515,-0.10648362653024002
resulta,7.543938091922495,7.650619287896305,-0.10668119597380965
lograr,7.842638870565551,7.949353945665444,-0.10671507509989286
lado,6.3012380361667555,6.407993562240848,-0.10675552607409244
convertido,8.599452045373507,8.7062131114636,-0.10676106609009217
vivo,6.628674582227475,6.7360038701049305,-0.10732928787745522
jose,8.484335710989859,8.591725720156244,-0.10739000916638552
país,5.835582084959861,5.943841679206194,-0.10825959424633336
chile,7.686204830240803,7.794585409621746,-0.1083805793809427
escucha,7.897251098698564,8.005986957930576,-0.10873585923201201
daría,8.674936444280476,8.78377254181751,-0.1088360975370346
clases,7.5273511536435045,7.6364327497567075,-0.109081596113203
diré,8.539387472062353,8.648617505781454,-0.10923003371910056
gastar,8.419523632397482,8.528802423818895,-0.1092787914214135
casar,8.786576137942527,8.895932469656401,-0.10935633171387416
dejen,7.143705651736639,7.2530963226292045,-0.10939067089256582
tercer,8.23374185418124,8.343187261823404,-0.10944540764216448
puro,6.953788515737103,7.0637683100938915,-0.1099797943567884
bien,4.363583729095065,4.473952756260895,-0.11036902716582997
secreto,8.21287023625892,8.32329971241197,-0.11042947615304932
dedo,8.229888626525682,8.340420994218507,-0.1105323676928247
apoyando,8.069737611485657,8.180403005852094,-0.1106653943664373
preparados,8.8112787953271,8.921958861378961,-0.1106800660518612
ejército,8.260775464816376,8.372191054153282,-0.11141558933690554
siento,5.983824519805684,6.095265702199101,-0.11144118239341694
súper,6.764669032037702,6.876395337376045,-0.11172630533834305
nota,7.116364373243775,7.228769146369474,-0.1124047731256983
mayo,7.62616277483063,7.73860780317446,-0.11244502834383052
terreno,8.29856680539938,8.41113323761297,-0.11256643221359042
esfuerzo,7.531875179492019,7.644758078446766,-0.11288289895474701
hablas,8.214025638917748,8.326923873766928,-0.1128982348491796
entiendan,8.681559057655486,8.794458274210326,-0.11289921655484036
plano,8.08281118253675,8.195909677730391,-0.11309849519364157
pensando,7.280755966842958,7.3939165473309485,-0.11316058048799071
quede,7.6031651510016465,7.716793167090333,-0.11362801608868622
ignorancia,8.046539847552593,8.16019479857995,-0.11365495102735679
acabo,6.675445926471974,6.789109623077349,-0.11366369660537501
tuiter,8.782112287483347,8.895932469656401,-0.11382018217305401
cumple,7.208174173781946,7.322230069692864,-0.11405589591091836
ven,6.357161337602485,6.471239014221257,-0.11407767661877166
crimen,8.296504946807449,8.410695349860562,-0.11419040305311334
siendo,6.538724716842069,6.652931939563601,-0.11420722272153228
mero,7.900502387442347,8.015088774827333,-0.11458638738498639
uy,8.37586157751165,8.490467361548237,-0.11460578403658772
calderón,8.267194598593678,8.382448273708865,-0.1152536751151878
crecer,8.060174113998013,8.175777131120967,-0.11560301712295384
queso,7.726770475233309,7.842445985781087,-0.1156755105477778
únicos,8.793130833312592,8.908945665517681,-0.11581483220508915
áreas,8.66560764004607,8.781445078349046,-0.11583743830297522
solos,8.330484186070123,8.446572237924684,-0.11608805185456106
perdió,7.975580607072646,8.09192999436461,-0.11634938729196431
consumo,8.395128550312766,8.511946827982703,-0.11681827766993713
1000,8.318578158536097,8.435398007245135,-0.11681984870903861
cocinar,8.714984370727963,8.831870325604052,-0.11688595487608922
sabiendo,8.624894715001986,8.741781789829144,-0.11688707482715799
contexto,8.13971573842977,8.256683529995042,-0.1169677915652727
mx,7.6106561029523325,7.72791169832396,-0.11725559537162766
cámara,7.857211835017278,7.974523129834826,-0.1173112948175481
drenaje,8.399120035227241,8.516493753270797,-0.1173737180435559
cena,7.633336486848591,7.7509093221529435,-0.11757283530435281
pase,6.957291174936575,7.075068827319119,-0.11777765238254378
nido,8.804149379141837,8.921958861378961,-0.11780948223712429
tocan,8.804149379141837,8.921958861378961,-0.11780948223712429
todossomosloret,8.458148270155492,8.576457513721056,-0.11830924356556416
apenas,6.98584459131303,7.104788341012967,-0.11894374969993748
algun,8.661948701078845,8.781445078349046,-0.11949637727020068
salir,6.251324881899143,6.371244718845408,-0.11991983694626462
botella,8.34599085794842,8.466068506015791,-0.12007764806737065
enemigo,8.567649625812837,8.687878517666917,-0.12022889185407948
verga,6.346463519656138,6.466834285669982,-0.12037076601384467
directo,7.733567900162746,7.854408238892262,-0.12084033872951583
onda,7.310796626453531,7.43173142535021,-0.12093479889667957
américa,7.18335969860691,7.304526794588214,-0.1211670959813036
cero,7.7416702989888675,7.863505619654931,-0.1218353206660634
sencilla,8.774054950330402,8.895932469656401,-0.12187751932599866
opción,7.510340773212822,7.632237044588216,-0.12189627137539372
desarrollo,7.190596780697898,7.312559311781235,-0.12196253108333721
suelo,8.475136449952593,8.597233945839037,-0.12209749588644314
desmadre,8.368988481777404,8.491390372425169,-0.1224018906477653
mucha,6.359261921940693,6.4817086894821925,-0.12244676754149975
libro,6.988551512841126,7.111070105505857,-0.12251859266473097
nadie,5.666913068044136,5.789453851635739,-0.12254078359160303
físico,8.525656358192649,8.648617505781456,-0.12296114758880705
gasto,8.609233527470328,8.732388981875092,-0.12315545440476328
solicitud,8.295249069321079,8.418531039011818,-0.12328196969073879
mayoría,7.4163336434636085,7.540372100592229,-0.12403845712862083
suben,8.524559367270909,8.648617505781456,-0.12405813851054681
puntos,7.5775114706229365,7.702041497422319,-0.1245300267993823
saca,7.945859196955737,8.070417153985419,-0.12455795702968242
jugador,8.039293185340457,8.164139617795616,-0.12484643245515947
huevo,7.852122677640349,7.9769831656007,-0.12486048796035121
crítico,8.642739851771537,8.767808181551704,-0.12506832978016647
poner,6.393986543044018,6.5192059875314206,-0.12521944448740285
musical,8.445170279591256,8.57055304328119,-0.1253827636899345
venden,7.935731619266628,8.061289739813613,-0.12555812054698556
eu,8.28521700568377,8.41113323761297,-0.12591623192920132
seguro,6.477379470630844,6.603308980318881,-0.12592950968803773
dieta,8.240134635329724,8.366184885652387,-0.12605025032266326
mario,7.933199447600664,8.059434507955638,-0.12623506035497378
héroe,8.657427270407366,8.78377254181751,-0.12634527141014473
decirles,8.66768448996295,8.794458274210326,-0.1267737842473764
perfectamente,8.782112287483347,8.908945665517681,-0.12683337803433403
ajena,8.481145893984475,8.608250397204621,-0.12710450322014566
maldita,8.223415931239982,8.35067821377409,-0.1272622825341081
bote,8.288341500163735,8.415643258760785,-0.12730175859704929
campeón,7.868466172787825,7.996035970214017,-0.127569797426192
postal,8.299008767607283,8.426958737917039,-0.1279499703097553
sufrir,8.498243658780327,8.626237738168912,-0.12799407938858565
funcionarios,8.251287514086874,8.379682006103968,-0.12839449201709385
vives,8.396449775596599,8.524960023843983,-0.12851024824738388
desayunar,8.091944173932788,8.220612335114964,-0.12866816118217628
prácticamente,8.79313083331259,8.921958861378961,-0.12882802806637095
asco,7.616914383951784,7.745934105414052,-0.12901972146226814
necesidades,8.258536103125923,8.387697726031577,-0.12916162290565403
play,8.79258230644342,8.921958861378961,-0.12937655493554168
hago,6.898468258637309,7.028034667985277,-0.1295664093479676
soltar,8.558129018689723,8.687878517666917,-0.12974949897719412
esposo,8.063558237819352,8.19393143255712,-0.13037319473776776
hacerme,8.206629667259294,8.337070882267339,-0.1304412150080445
san,5.368190725929652,5.499177995920731,-0.13098726999107946
si,3.4705483983275176,3.601592958718273,-0.1310445603907553
audio,8.55639591470148,8.687878517666917,-0.13148260296543768
papás,7.768491522884645,7.900141946063424,-0.13165042317877873
puede,5.411703588062621,5.543472777312967,-0.1317691892503463
gustaba,8.393876985203704,8.526042579073016,-0.1321655938693116
cuántas,8.481145893984475,8.613497333895515,-0.13235143991103904
tienda,8.027693038347092,8.16019479857995,-0.13250176023285754
papa,8.459216147024764,8.591725720156244,-0.1325095731314807
paga,7.7854046666105114,7.91827330341869,-0.13286863680817884
vuelta,6.931842447429726,7.064966633733178,-0.13312418630345224
saquen,8.422162160947902,8.555452516477517,-0.1332903555296152
quitar,7.875952353295047,8.009371081751915,-0.13341872845686797
supe,8.46350801887046,8.597233945839037,-0.13372592696857666
espera,7.08238304936823,7.216252031152098,-0.13386898178386808
además,6.565531905945593,6.699430139042131,-0.13389823309653792
corre,8.37935201080075,8.5134624697454,-0.1341104589446509
prometió,8.787605915219299,8.921958861378961,-0.13435294615966242
comprender,8.787605915219299,8.921958861378961,-0.13435294615966242
out,8.787605915219299,8.921958861378961,-0.13435294615966242
mentir,8.787605915219299,8.921958861378961,-0.13435294615966242
alemania,8.787605915219299,8.921958861378961,-0.13435294615966242
vale,6.4384621727802696,6.572885767805569,-0.13442359502529921
déjame,8.606910637698297,8.741781789829144,-0.134871152130847
emprendedores,8.786576137942527,8.921958861378961,-0.1353827234364342
josé,6.922758374715101,7.058232397960672,-0.13547402324557112
pasando,7.2589021536875,7.394453748629061,-0.13555159494156133
enfrente,7.974537309403004,8.11032034640172,-0.1357830369987152
empieza,7.683293603584551,7.819159886526627,-0.13586628294207603
sabe,5.899261912841715,6.0352235748595575,-0.13596166201784232
mensajes,7.57477921488821,7.710813933528111,-0.1360347186399009
herida,8.695637991697236,8.831870325604052,-0.13623233390681655
representación,8.349064401417262,8.485296735324079,-0.13623233390681655
quieras,7.527748540023886,7.664226619403057,-0.1364780793791711
compré,8.052328562850484,8.18884227518019,-0.1365137123297071
hijo,6.661220738748781,6.797846378666452,-0.1366256399176704
respeta,8.683786232830176,8.821108366868948,-0.13732213403877225
chingue,8.531095408054584,8.668801060069873,-0.1377056520152884
nariz,8.69052790799882,8.828283006025684,-0.13775509802686337
dudas,7.871175482253665,8.009371081751915,-0.13819559949825067
pondré,8.682596454576746,8.821108366868948,-0.13851191229220206
acto,8.261397351023055,8.400277835359194,-0.13888048433613953
niveles,8.152718026197439,8.291803701880985,-0.13908567568354613
sirven,8.233078443531065,8.372191054153282,-0.1391126106222167
caso,6.332430927619668,6.47206797121487,-0.13963704359520257
podrá,8.136454638140963,8.276297030002688,-0.1398423918617251
guarda,8.782112287483347,8.921958861378961,-0.13984657389561406
arrancamos,8.782112287483347,8.921958861378961,-0.13984657389561406
curioso,8.371868542495317,8.511946827982703,-0.14007828548738566
sé,5.846897134184489,5.987527666980032,-0.1406305327955435
trabajo,5.353882377690641,5.495037444250521,-0.14115506655987975
buen,5.2411182575125155,5.382382314715592,-0.14126405720307655
hey,8.243824688978536,8.38510684589041,-0.14128215691187407
importantes,7.948016701790942,8.089469958598736,-0.14145325680779397
veces,5.841405521783321,5.982904192932053,-0.1414986711487316
amooo,8.754311627428642,8.895932469656401,-0.14162084222775917
the,6.722357941873754,6.864270083702361,-0.14191214182860712
cuentas,7.372208696270055,7.5148850452274045,-0.14267634895734993
acabe,8.302716206806728,8.446572237924684,-0.14385603111795575
recuperar,8.497696667592827,8.641744410047211,-0.14404774245438468
reciba,8.777789517342873,8.921958861378961,-0.14416934403608828
difícil,6.956013218099668,7.1004872060676645,-0.14447398796799682
valga,8.600037541964051,8.74451152993205,-0.1444739879679986
sentimiento,8.154202809647233,8.299294653831671,-0.14509184418443866
preparación,8.6492897970867,8.794458274210326,-0.1451684771236259
antonio,8.081731850778825,8.227085030400666,-0.14535317962184102
veo,6.189677460884281,6.335790158027147,-0.14611269714286657
despierta,8.49080840627556,8.637604042123156,-0.14679563584759592
mentira,7.7571769708671665,7.90408676527909,-0.14690979441192376
diga,7.274942474562015,7.422247618275411,-0.1473051437133961
comprar,6.870263496832762,7.017875151432804,-0.1476116546000421
saliendo,7.833701784748666,7.9819583823395925,-0.1482565975909269
comí,8.301480393740245,8.450800299580603,-0.1493199058403576
ponerle,8.499237500861533,8.648617505781456,-0.14938000491992298
adultos,8.040560613990369,8.190009818697257,-0.1494492047068885
_usr,1.6822705289201167,1.8317249876827753,-0.1494544587626585
jueves,7.1447734583091504,7.294418884478948,-0.1496454261697977
diosito,7.971771041798106,8.121528493958989,-0.1497574521608831
ventaja,8.374266628627066,8.524960023843983,-0.15069339521691738
viene,6.436922711600048,6.588011825437943,-0.15108911383789447
cerro,7.8963927283268625,8.047738774924717,-0.15134604659785467
moneda,8.516467306690053,8.668801060069873,-0.15233375337981947
uber,8.066748054824735,8.219282819615783,-0.15253476479104755
fotógrafo,8.743293081599397,8.895932469656401,-0.15263938805700406
habla,7.152489143857732,7.305348825419945,-0.1528596815622132
pedidos,8.535035609452022,8.688029289378163,-0.15299367992614066
dudo,8.170733433889495,8.323997311216244,-0.15326387732674895
efectivo,8.318578158536097,8.471925474145934,-0.15334731560983705
opinar,8.369481903118988,8.522852762067634,-0.15337085894864622
100,6.61122022768087,6.764887909125332,-0.1536676814444622
hacerlo,7.119714485194943,7.27357876548517,-0.15386428029022703
cuantas,8.368988481777404,8.522852762067634,-0.15386428029023058
niña,6.7613889629060075,6.915325074536528,-0.15393611163052068
navidad,6.749437956151403,6.9041892070223945,-0.15475125087099162
minuto,8.406764710213073,8.562113773953094,-0.15534906374002055
descanse,8.25610300229872,8.411452066038741,-0.15534906374002055
datos,7.117019779061622,7.272756734653439,-0.15573695559181644
hagamos,8.155395416763193,8.311417201888629,-0.15602178512543574
batalla,8.18701616725165,8.343187261823404,-0.1561710945717536
acepto,8.547819375088356,8.704369738435418,-0.15655036334706196
llega,6.756166445521965,6.913122914018403,-0.1569564684964373
falso,8.215039763067798,8.372191054153282,-0.15715129108548354
reír,8.101715636489047,8.259304173452552,-0.15758853696350528
grupo,6.719582824202258,6.877229714115418,-0.15764688991315978
física,8.281381136733275,8.439081285973998,-0.15770014924072306
positivo,8.133924581718738,8.291803701880985,-0.1578791201622476
tomé,8.381111029834363,8.53911615012411,-0.15800512028974723
metió,8.55639591470148,8.714679382036785,-0.15828346733530552
moreno,8.467837050242016,8.626237738168912,-0.1584006879268962
demás,6.460718534494646,6.619966278155732,-0.15924774366108618
jaja,4.141669184507495,4.301084381904605,-0.1594151973971103
primavera,8.071474631223241,8.231029849616332,-0.15955521839309128
produce,8.47450373346093,8.634276788927181,-0.15977305546625153
olviden,8.414287982463833,8.574236322010051,-0.15994833954621868
privilegio,8.4493758340497,8.609356493895994,-0.15998065984629406
ayuda,6.839050215809105,6.999425119738416,-0.16037490392931097
pequeño,7.577036974694653,7.7374524005156315,-0.1604154258209789
tanta,7.098969122186918,7.2596692888772365,-0.16070016669031872
look,8.581005827827624,8.741781789829144,-0.16077596200151945
equipo,6.084047609131882,6.244884867328522,-0.16083725819663997
300,8.112642556744792,8.273530762397789,-0.16088820565299677
rusia,7.579256715338564,7.7402725815119195,-0.16101586617335517
varias,7.503130286851533,7.664226619403057,-0.16109633255152378
tesis,8.760861572743806,8.921958861378961,-0.1610972886351547
sola,6.9380790411711635,7.099331803408835,-0.16125276223767138
estación,8.467837050242016,8.62913777154997,-0.16130072130795448
imss,8.23374185418124,8.395188677982265,-0.16144682380102537
tomo,7.961378266460404,8.123119586876541,-0.1617413204161373
rock,8.507013707365275,8.668801060069873,-0.16178735270459832
cansado,8.138214235799886,8.300039704594523,-0.16182546879463722
seguridad,6.5390990384236085,6.7023431243096425,-0.163244085886034
jefa,8.250096833797826,8.413388248186877,-0.16329141438905026
sepan,8.56432266281361,8.727692577898065,-0.16336991508445387
junta,8.745475743410429,8.908945665517681,-0.16346992210725197
primaria,8.083171737826996,8.24729323767281,-0.16412149984581426
española,8.65694914452934,8.821108366868948,-0.16415922233960778
monterrey,7.7827573992219925,7.947277095748567,-0.1645196965265745
ponte,8.104868548550549,8.269547211960987,-0.16467866341043802
500,7.704227237330895,7.868966593393149,-0.16473935606225432
cubrebocas,7.8191740660948055,7.984474117551387,-0.16530005145658144
mamá,6.211508175679889,6.377062553809414,-0.16555437812952523
den,7.734538303565231,7.900141946063424,-0.16560364249819237
ataque,8.127682202035171,8.293394794798537,-0.16571259276336647
tampoco,6.737086705969978,6.902915293947075,-0.16582858797709665
entienden,8.296198390923555,8.462078909802981,-0.16588051887942612
bebe,8.548653982021634,8.714679382036785,-0.1660254000151511
próximamente,8.601634707184537,8.767808181551704,-0.16617347436716656
sobretodo,8.500783097146368,8.666957687041691,-0.16617458989532352
diferencia,7.347043268669082,7.513345396608639,-0.16630212793955756
interesante,7.652843677388475,7.819159886526627,-0.16631620913815226
tuits,8.441884882099012,8.608250397204621,-0.1663655151056087
barato,8.259759346088911,8.42695873791704,-0.16719939182812915
igualdad,8.091944173932788,8.259304173452552,-0.1673599995197641
contento,8.499237500861533,8.666957687041691,-0.1677201861801585
coordinador,8.599790730689392,8.767808181551704,-0.1680174508623118
vueltas,8.309919663068342,8.478342297859458,-0.1684226347911153
quite,8.524559367270909,8.69312796998963,-0.16856860271872165
leyenda,8.548653982021634,8.717382934296698,-0.1687289522750639
